location,t,bps,retransmits,snd_cwnd,snd_wnd,rtt,rttvar,phase,S_selected,best_action,random_action,reward_random,best_action_reward_based,best_gain_reward_based,reward_best
25,193.000839,255747179.40887392,429,1986656,11855360,69356,1037,1,1.15,3,3,0.5323823534678453,1,1.05,0.5423823534678454
25,194.000956,195012330.41698325,2,1976520,11851264,63577,3114,3,1.0,11,2,0.6636196237426508,11,1.0,0.6736196237426508
25,195.000368,176264411.4423255,4,1886744,11848704,42363,6445,3,1.0,11,2,0.596755138899618,11,1.0,0.606755138899618
25,196.000805,210671707.9856792,277,1818688,11860480,131635,15013,3,1.0,11,4,0.51557771800705,11,1.0,0.53557771800705
25,197.001036,142573397.60967737,2,1275688,11848704,47290,1432,3,1.0,11,5,0.5290633201336856,11,1.0,0.5540633201336856
25,198.000999,139465770.25357816,2,2344312,11851264,127891,5291,2,0.9,6,6,0.5419447246824539,6,0.9,0.5419447246824539
25,199.000834,217091048.9092763,512,2354448,11852800,46915,2840,3,1.0,11,11,0.47512474986829195,11,1.0,0.47512474986829195
25,200.000618,172003618.02553824,2,1230800,11849728,40447,1625,3,1.0,11,11,0.7620448157867882,11,1.0,0.7620448157867882
25,201.000839,168783432.4945978,0,939752,11849728,70772,4181,3,1.0,11,11,0.7496120913259303,11,1.0,0.7496120913259303
25,202.000129,125918523.47741026,3,902104,11834880,38663,3114,3,1.0,11,11,0.5718830362614038,11,1.0,0.5718830362614038
25,203.0009,96394667.30773325,1,790608,11856896,54526,5324,3,1.0,11,1,0.4341020910320985,11,1.0,0.4391020910320985
25,204.000083,110190505.7386064,3,1154056,11853824,47309,3043,3,1.0,11,8,0.5000734258076928,11,1.0,0.5000734258076928
25,205.000891,141443473.593481,1,988984,11838976,41187,2776,3,1.0,11,11,0.6446385911260974,11,1.0,0.6446385911260974
25,206.000607,137402480.52109355,1,987536,11849728,46259,1693,3,1.0,11,11,0.6261885777046122,11,1.0,0.6261885777046122
25,207.001009,140452725.69475523,0,1174328,11823616,50498,5991,3,1.0,11,11,0.6412667945063844,11,1.0,0.6412667945063844
25,208.000206,188895361.79954073,156,2441328,11835904,103588,1966,3,1.0,11,11,0.6901332480202235,11,1.0,0.6901332480202235
25,209.000314,205498701.39709738,2,1996792,11830784,48848,5123,3,1.0,11,7,0.935944697259056,11,1.0,0.935944697259056
25,210.000779,162453733.2569128,1,2461600,11834368,60251,3816,3,1.0,11,11,0.7405654006591275,11,1.0,0.7405654006591275
25,211.000305,198274841.5431127,1153,2072088,11858944,130673,3582,3,1.0,11,11,0.4195982499739212,11,1.0,0.4195982499739212
25,212.000154,260086115.42854,182,3220352,8363008,47457,5453,3,1.0,11,11,0.8389832150936758,11,1.0,0.8389832150936758
25,213.000354,324993550.5040567,3,3740184,11831808,61493,1093,1,1.05,1,11,0.9972479866934719,1,1.05,0.9922479866934719
25,214.000414,298826241.699422,1,2638256,11835904,32321,962,3,1.0,11,11,0.9947233918221795,11,1.0,0.9947233918221795
25,215.000944,238948684.1218255,264,3307232,11814400,49941,1305,3,1.0,11,10,0.5712744067930551,11,1.0,0.5712744067930551
25,216.000994,227529627.19265726,538,1769456,11849728,32774,2194,3,1.0,11,6,0.38950210090069126,11,1.0,0.38950210090069126
25,217.001076,206552531.389401,2,383720,11845632,42085,5058,2,0.9,6,6,0.686444500782708,6,0.9,0.686444500782708
25,218.000946,242252548.28142512,56,3226144,11836416,31521,1601,3,1.0,11,11,0.7581596205535204,11,1.0,0.7581596205535204
25,219.000448,291649368.4542825,1,2567304,11856896,80822,1378,3,1.0,11,9,0.9708509791921615,11,1.0,0.9708509791921615
25,220.001106,291312434.14132166,1,3883536,11834368,55306,4165,3,1.0,11,4,0.9497283685203302,11,1.0,0.9697283685203302
25,221.000452,245527354.51024953,101,2273360,10505728,66858,4497,3,1.0,11,11,0.7303390229050783,11,1.0,0.7303390229050783
25,222.000861,229544258.77472115,224,1475512,11855360,41997,2243,3,1.0,11,11,0.5777659476536017,11,1.0,0.5777659476536017
25,223.000246,226631794.7180126,2354,1566736,11860480,88552,2986,3,1.0,11,11,0.2753745970960576,11,1.0,0.2753745970960576
25,224.001008,229463296.23151305,1,1542120,11862016,34603,3192,3,1.0,11,11,0.7641227701538109,11,1.0,0.7641227701538109
25,225.00089,281051536.9145023,38,3884984,11853824,75443,7349,3,1.0,11,3,0.905773306446693,11,1.0,0.920773306446693
25,226.001073,270483113.30684876,565,3308680,11857920,126050,14753,3,1.0,11,1,0.6789747597171331,11,1.0,0.6839747597171331
25,227.000304,179444492.2467532,239,1251072,11847168,45053,3295,3,1.0,11,11,0.5007013135738402,11,1.0,0.5007013135738402
25,228.000512,309265586.5076666,0,3931320,11844608,76548,892,1,1.1,2,4,0.9774636569394599,1,1.05,0.9924636569394599
25,229.000947,303954821.2644489,343,3427416,11856896,126117,30933,3,1.0,11,7,0.8427146234013468,11,1.0,0.8427146234013468
25,230.000538,182526878.78433478,385,1746288,11815936,42831,1456,2,0.9,6,9,0.4352472431537063,6,0.9,0.4352472431537063
25,231.000253,189846367.79845405,3,933960,11792384,34570,2344,3,1.0,11,11,0.6100164709453458,11,1.0,0.6100164709453458
25,232.000563,226422237.75133783,64,3230488,11843072,45568,2471,3,1.0,11,11,0.6816050007992074,11,1.0,0.6816050007992074
25,233.000837,257879051.852466,89,3266688,11826688,44337,5601,3,1.0,11,11,0.7801938168931805,11,1.0,0.7801938168931805
25,234.000553,240192122.43763682,28,2057608,11851264,40199,2113,3,1.0,11,11,0.7681869712832607,11,1.0,0.7681869712832607
25,235.000623,263174160.16366386,3,1602936,11859456,37105,2009,3,1.0,11,11,0.862788920173984,11,1.0,0.862788920173984
25,236.000585,206577327.6737337,312,1162744,11810304,39885,5143,3,1.0,11,1,0.452517698399058,11,1.0,0.457517698399058
25,237.000681,202355749.2384919,2,1142472,11844608,38942,1111,3,1.0,11,2,0.6536360935986074,11,1.0,0.6636360935986074
25,238.000542,225475180.6062826,1,4514864,11837440,65686,698,3,1.0,11,11,0.7403945984813607,11,1.0,0.7403945984813607
25,239.000593,287295165.74788713,304,3850232,11853824,51010,5608,1,1.1,2,4,0.7077758051245965,1,1.05,0.7227758051245965
25,240.000453,183526495.78520057,787,1979416,11826688,32817,1442,3,1.0,11,3,0.23403542875759442,11,1.0,0.24308445309331517
25,241.001065,172909216.01644653,0,330144,11828224,148209,5648,2,0.9,6,9,0.5683683244786987,6,0.9,0.5683683244786987
25,242.000739,211881420.63984343,345,2994464,11855360,34137,2858,3,1.0,11,1,0.503777651322881,11,1.0,0.5072600188568874
25,243.00005,337874277.4098402,1,2894552,11855360,33755,833,3,1.0,11,4,0.9791335998967824,11,1.0,0.9991335998967824
25,244.001062,341490198.96278536,3,4520656,11851264,44299,3662,3,1.0,11,7,0.9974008205017596,11,1.0,0.9974008205017596
25,245.000411,357797342.76077086,3,3179808,11828224,45266,1359,3,1.0,11,11,0.9974008205017596,11,1.0,0.9974008205017596
25,246.00044,299884049.0016437,1,3117544,11830272,43563,1169,3,1.0,11,11,0.874840006861644,11,1.0,0.874840006861644
25,247.000898,274601144.10196024,1,3068312,11843072,42382,1899,3,1.0,11,7,0.8009793743207977,11,1.0,0.8009793743207977
25,248.000916,360703651.1168758,2,2739616,11851264,42233,2683,3,1.0,11,10,0.9975375722353762,11,1.0,0.9975375722353762
25,249.000946,383767287.3463293,3,4520656,11845632,61956,2920,1,1.05,1,1,0.9913063956804304,1,1.05,0.9913063956804304
25,250.000308,344152500.088775,11,4329520,11859456,59553,998,3,1.0,11,9,0.9361365074567928,11,1.0,0.9361365074567928
25,251.000771,393034021.7575423,1,3172568,11849728,45363,991,3,1.0,11,5,0.9736416767998651,11,1.0,0.9986416767998652
25,252.001039,335454424.090529,2,4520656,11856896,53485,704,3,1.0,11,11,0.8703382606849889,11,1.0,0.8703382606849889
25,253.000871,340844470.5604142,15,4520656,11848704,71212,1583,3,1.0,11,11,0.8667194135130635,11,1.0,0.8667194135130635
25,254.000351,222413765.13858205,329,2205304,11851264,33042,2963,2,0.9,6,6,0.22222727684257443,6,0.9,0.22222727684257443
25,255.000347,239076282.75381282,1,1549360,11830272,38902,1179,3,1.0,11,3,0.6058624675929293,11,1.0,0.6208624675929293
25,256.001061,251478698.1828812,363,3100168,11859456,136115,16941,3,1.0,11,2,0.27634528622589655,11,1.0,0.28634528622589656
25,257.000052,260309497.00954828,4,1757872,11856896,39635,721,3,1.0,11,2,0.6622905089758557,11,1.0,0.6722905089758557
25,258.000955,243050155.1898352,0,1757872,11851264,45815,1929,3,1.0,11,4,0.6125632054448712,11,1.0,0.6325632054448712
25,259.000583,370285071.3019874,2,855768,11855360,41433,2507,3,1.0,11,1,0.9561092236969906,11,1.0,0.9611092236969906
25,260.000787,366926759.0150982,0,3850232,11829248,48077,2741,3,1.0,11,11,0.9549648987666862,11,1.0,0.9549648987666862
25,261.001057,386820099.0760737,3,2869936,11859456,55790,3594,1,1.05,1,6,0.9948735339637566,1,1.05,0.9898735339637565
25,262.000273,324264200.6132132,29,4520656,11849728,46436,2192,3,1.0,11,1,0.7890057434955959,11,1.0,0.7940057434955959
25,263.00015,337683015.11079913,9,2706312,11859456,39379,1323,3,1.0,11,11,0.8587079796861049,11,1.0,0.8587079796861049
25,264.000903,277663546.8315822,5,1669544,11834880,41987,2126,3,1.0,11,11,0.7096980997843231,11,1.0,0.7096980997843231
25,265.000689,250663301.10230336,27,1851992,11832320,38457,3496,2,0.9,6,7,0.6068801784330375,6,0.9,0.6068801784330375
25,266.001068,275671017.9656257,20,4520656,11851264,51072,4459,3,1.0,11,11,0.6819763035915312,11,1.0,0.6819763035915312
25,267.001071,379583380.75337136,2,4520656,11844608,55633,2853,3,1.0,11,1,0.9724894902398319,11,1.0,0.9774894902398319
25,268.000862,348199996.70592326,339,3003152,11849728,38838,2308,3,1.0,11,11,0.5200011552394068,11,1.0,0.5200011552394068
25,269.000698,376500519.68544716,2,2746856,11844608,61380,1102,3,1.0,11,4,0.9496100694225187,11,1.0,0.9696100694225187
25,270.001062,309217381.5829024,3,4520656,11833344,48924,4483,3,1.0,11,11,0.7943452343565451,11,1.0,0.7943452343565451
25,271.000592,268561675.3208876,583,3614208,11853824,146060,7959,3,1.0,11,2,0.23956705568163522,11,1.0,0.24956705568163523
25,272.000402,246462192.6491216,246,2431192,11836416,32859,1169,3,1.0,11,10,0.360830599470154,11,1.0,0.360830599470154
25,273.000704,197072780.4687234,489,3008944,11855360,41212,1027,3,1.0,11,10,0.14033109064716753,11,1.0,0.14033109064716753
25,274.000414,245437955.26300064,442,1665200,11852800,37718,3124,3,1.0,11,4,0.26943058918515383,11,1.0,0.28943058918515385
25,275.00107,215865046.64697048,3,4522104,11849216,63717,6267,3,1.0,11,11,0.5651157166796669,11,1.0,0.5651157166796669
25,276.000092,339021608.7641102,3,3252208,11838976,51933,1731,1,1.05,1,1,0.8842586633831303,1,1.05,0.8842586633831303
25,277.000272,282016179.3879361,4,2060504,11844608,47754,7389,3,1.0,11,1,0.7332120827444905,11,1.0,0.7382120827444905
25,278.001074,226310905.57863653,2,4522104,11849728,68167,5823,3,1.0,11,5,0.568619470122833,11,1.0,0.593619470122833
25,279.00062,277998853.86467737,148,2631016,11855360,73210,1978,3,1.0,11,7,0.5864044265055584,11,1.0,0.5864044265055584
25,280.000522,249585544.89653218,3,1846200,11859456,35642,3228,3,1.0,11,2,0.6451507823623541,11,1.0,0.6538666648956917
25,281.00106,235802740.1245377,3,1414696,11853824,51669,8772,2,0.9,6,6,0.6230128215819655,6,0.9,0.6230128215819655
25,282.001069,248510290.14486495,210,1935976,11859456,39088,3883,3,1.0,11,6,0.4594256584290631,11,1.0,0.4594256584290631
25,283.000772,284248520.6374569,2,569064,11830784,38257,4054,3,1.0,11,5,0.7276447244041601,11,1.0,0.7526447244041601
25,284.001059,274648072.6313114,0,1935976,11859456,37766,1124,3,1.0,11,11,0.7291774131619895,11,1.0,0.7291774131619895
25,285.000224,287549928.6127042,5,1895432,11836416,49426,1973,3,1.0,11,8,0.7583778240408791,11,1.0,0.7583778240408791
25,286.001065,253542157.58473584,416,2043128,11856896,132448,25688,3,1.0,11,5,0.30499587116514637,11,1.0,0.3299958711651464
25,287.000711,94405258.7049537,624,1678232,11844608,102186,9212,3,1.0,11,6,-0.12371226777417177,11,1.0,-0.12371226777417177
25,288.00021,130088595.39937471,0,1678232,11831808,38620,2969,3,1.0,11,11,0.38160836583104435,11,1.0,0.38160836583104435
25,289.001063,83814590.97602445,0,1740496,11838976,82293,4028,3,1.0,11,8,0.2697539193761519,11,1.0,0.2697539193761519
25,290.001078,122681549.27767837,2,1740496,11856896,75162,3327,3,1.0,11,11,0.4211533943498465,11,1.0,0.4211533943498465
25,291.000458,168925471.06152523,1,2064848,11822592,44969,2125,3,1.0,11,11,0.5812470981052316,11,1.0,0.5812470981052316
25,292.001072,141470890.21713394,386,3217456,11855360,219111,43261,3,1.0,11,8,0.16211762476170571,11,1.0,0.16211762476170571
25,293.000603,133231641.4968831,87,2394992,11849728,58083,4766,3,1.0,11,3,0.3491765732515164,11,1.0,0.3641765732515164
25,294.001065,76510695.83465205,186,2574544,11844608,176344,33055,3,1.0,11,5,0.033893105418180934,11,1.0,0.058893105418180935
25,295.0001,179479693.76070032,1,2193720,11843072,48852,2021,3,1.0,11,11,0.6174621547331601,11,1.0,0.6174621547331601
25,296.000445,184485729.95735544,1,2170552,11844608,60431,3270,1,1.2,4,4,0.6274831409715409,1,1.05,0.6424831409715409
25,297.001018,143572639.27048716,303,1711536,11855360,52303,2487,3,1.0,11,11,0.19979716542537473,11,1.0,0.19979716542537473
25,298.000387,137450183.5979261,0,1711536,11827712,95324,14839,3,1.0,11,3,0.46827572215218866,11,1.0,0.48327572215218867
25,299.001059,121553134.38863507,2,351864,11844608,47002,3849,3,1.0,11,11,0.42504188423132994,11,1.0,0.42504188423132994
25,300.000945,90187819.547568,125,1530536,11807744,54103,3162,3,1.0,11,6,0.17489944659232023,11,1.0,0.17489944659232023
25,300.037822,312778598.10374725,0,1530536,11845632,72040,5809,3,1.0,11,6,1.0,11,1.0,1.0
26,1.001035,21997329.312953107,0,343176,467968,157350,2397,3,1.0,11,11,1.0,11,1.0,1.0
26,2.000129,165825244.1125058,1,5721048,10778112,225968,1923,3,1.0,11,11,0.7639300545490869,11,1.0,0.7639300545490869
26,3.000892,207459744.045204,1284,6796912,11859456,227555,542,3,1.0,11,11,0.59795917842394,11,1.0,0.59795917842394
26,4.000214,223498220.42691493,3,6479800,11857920,219840,1398,1,1.15,3,4,0.9786274454571254,1,1.05,0.9936274454571254
26,5.001044,146678888.560304,3075,6479800,11848704,249002,4520,3,1.0,11,11,0.2600889032487713,11,1.0,0.2600889032487713
26,6.000404,177322826.1882715,788,3423072,11746816,180986,10737,3,1.0,11,11,0.6623172142032545,11,1.0,0.6623172142032545
26,7.001062,151943535.7931354,2,3423072,11834880,164448,3549,3,1.0,11,1,0.6909322444586162,11,1.0,0.6944062451961445
26,8.000686,91260424.65107983,307,3423072,11857920,212509,24698,2,0.9,6,5,0.33149863009673286,6,0.9,0.3564986300967329
26,9.000379,182508258.32885718,3,3415832,11856896,176366,5443,3,1.0,11,1,0.8353572341065633,11,1.0,0.8400952702899714
26,10.001063,89068035.4238055,2001,2316800,10926080,192371,7171,3,1.0,11,11,0.08783413299938442,11,1.0,0.08783413299938442
26,11.000716,90208840.1130983,1,2316800,11862016,154417,2017,3,1.0,11,11,0.41844640879078876,11,1.0,0.41844640879078876
26,12.000997,90152205.36730734,0,2316800,11859456,228701,32412,3,1.0,11,1,0.4149433606557153,11,1.0,0.4199433606557153
26,13.000261,91293303.70296933,2,3394112,11860480,165141,2543,3,1.0,11,8,0.42644203286825916,11,1.0,0.42644203286825916
26,14.001039,162402937.03974706,3,3453480,11855360,171685,5571,3,1.0,11,10,0.7615623197470403,11,1.0,0.7615623197470403
26,15.000759,103838101.01722258,3,5470544,11849728,203150,2581,3,1.0,11,7,0.48853100305110836,11,1.0,0.48853100305110836
26,16.001054,179253608.4790924,468,1710088,11856896,228046,2241,1,1.2,4,9,0.7460317539224224,1,1.05,0.7410317539224224
26,17.000202,45127215.8821647,3541,2822152,11232768,195317,3442,2,0.9,6,6,-0.1891060897071951,6,0.9,-0.1891060897071951
26,18.00014,92280408.3545981,1,2822152,11837440,253297,7537,3,1.0,11,11,0.439553171626642,11,1.0,0.439553171626642
26,19.00104,90096446.483009,343,4714688,11852800,252365,851,3,1.0,11,11,0.37625000355634075,11,1.0,0.37625000355634075
26,20.000296,89195319.9958532,357,2047472,11814400,162648,3530,3,1.0,11,10,0.37094458840176936,11,1.0,0.37094458840176936
26,21.000553,93299284.66305476,4,2047472,11857920,160746,2610,3,1.0,11,11,0.447345365952207,11,1.0,0.447345365952207
26,22.001073,92226730.93723723,1,2406576,11845632,165643,6588,3,1.0,11,11,0.4426793163886641,11,1.0,0.4426793163886641
26,23.001071,45088859.37518518,0,2054712,11852800,189285,3730,3,1.0,11,3,0.22930758287510983,11,1.0,0.2443075828751098
26,24.000194,93405182.46936072,3,2051816,11845632,167496,1873,3,1.0,11,11,0.520121790606896,11,1.0,0.520121790606896
26,25.001052,93243266.00921674,1,2416712,11849728,168863,2109,3,1.0,11,4,0.5069892248835285,11,1.0,0.5194628083188584
26,26.00104,91227204.95059413,2,2697624,11859456,180793,9692,3,1.0,11,11,0.5079855331870015,11,1.0,0.5079855331870015
26,27.00107,146796230.13247567,2,5037592,11851264,234972,18149,1,1.25,5,10,0.8177066259311881,1,1.05,0.8127066259311881
26,28.000497,100721007.06725559,1275,3088584,11853824,158923,1034,3,1.0,11,6,0.28816706961100036,11,1.0,0.28816706961100036
26,29.001101,90123098.6319923,1,3088584,11849728,226501,1716,3,1.0,11,11,0.5518305513930325,11,1.0,0.5518305513930325
26,30.000195,135388965.1298307,2,3088584,11856896,172899,10010,3,1.0,11,4,0.8120512223303908,11,1.0,0.8286383857748038
26,31.000255,135258193.61131734,0,3088584,11844608,160968,1940,3,1.0,11,11,0.8285570993454034,11,1.0,0.8285570993454034
26,32.000911,140417069.17812642,1,3625792,11848704,169214,5212,3,1.0,11,7,0.8597991581830156,11,1.0,0.8597991581830156
26,33.001071,97501969.7453911,4,3661992,9627648,174392,8798,3,1.0,11,7,0.5958325588682026,11,1.0,0.5958325588682026
26,34.00008,191030140.35208258,5,5143296,10998784,199108,2761,3,1.0,11,11,0.9982005404113966,11,1.0,0.9982005404113966
26,35.000625,93272428.2067717,1710,3782176,11834880,160910,1704,2,0.9,6,6,0.14904713815625797,6,0.9,0.14904713815625797
26,36.00108,135204782.86845958,0,1178672,11851264,168444,1932,3,1.0,11,11,0.9073663852752073,11,1.0,0.9073663852752073
26,37.000418,89188005.02700776,2,3918288,11855360,204628,10183,3,1.0,11,8,0.5977748131498373,11,1.0,0.5977748131498373
26,38.000707,170868513.2674865,1,3918288,11857920,170332,3766,3,1.0,11,11,0.9937495716662507,11,1.0,0.9937495716662507
26,39.000302,206653169.33605614,1,4608984,8945152,164285,2568,3,1.0,11,11,0.9996147178570307,11,1.0,0.9996147178570307
26,40.000998,137267925.23404738,0,4619120,11822592,181557,1669,3,1.0,11,5,0.6906404815638203,11,1.0,0.7156404815638203
26,41.001042,179298608.97193637,0,5012976,11855360,198234,603,3,1.0,11,11,0.934765661021103,11,1.0,0.934765661021103
26,42.000604,164698565.84281474,298,4034128,11860480,257574,3276,3,1.0,11,11,0.7458111980318803,11,1.0,0.7458111980318803
26,43.001086,0.0,2166,2745408,9909248,306232,2851,3,1.0,11,4,-0.444040674222994,11,1.0,-0.42404067422299396
26,44.000345,91293761.12833855,880,2962608,10760704,326148,1738,3,1.0,11,9,0.24193688527144352,11,1.0,0.24193688527144352
26,45.001083,0.0,1868,2108288,8338944,347259,10623,3,1.0,11,11,-0.37901337624658155,11,1.0,-0.37901337624658155
26,46.000138,96560238.7256043,881,1513160,11850240,156950,1569,3,1.0,11,1,0.2827475797865243,11,1.0,0.2852646432455839
26,47.000811,90116882.3232997,1,2871384,11858944,260855,4981,3,1.0,11,10,0.4695551208061643,11,1.0,0.4695551208061643
26,48.0011,90151485.52763093,2,2924960,11843072,168633,3240,3,1.0,11,1,0.46640136969533136,11,1.0,0.4694701164438543
26,49.00107,117444033.10556674,1,4015304,11859456,310658,8883,1,1.25,5,11,0.6120240574659428,1,1.05,0.6070240574659428
26,50.000445,47215430.31937175,1195,2809120,11859456,156356,2595,2,0.9,6,11,-0.0343550424055627,6,0.9,-0.0343550424055627
26,51.000576,106940741.58551854,1,2800432,11857920,169154,1399,3,1.0,11,7,0.5572655944921897,11,1.0,0.5572655944921897
26,52.000319,91249564.52765675,1,2809120,11851264,169464,1543,3,1.0,11,5,0.45921965552067845,11,1.0,0.47546031123431964
26,53.000425,137348900.1675843,1,2726584,11844608,182163,2621,3,1.0,11,6,0.7157972340870524,11,1.0,0.7157972340870524
26,54.001735,134042134.02650437,0,3297096,11853824,159298,2001,3,1.0,11,11,0.7419319850040357,11,1.0,0.7419319850040357
26,55.001099,86037950.54998878,297,2260328,11853824,179403,11101,3,1.0,11,10,0.3980464670309908,11,1.0,0.3980464670309908
26,56.001088,58720903.50713997,91,2260328,11856896,195414,8327,3,1.0,11,11,0.30089078616265497,11,1.0,0.30089078616265497
26,57.001071,113248131.78267992,2,2258880,11857920,230628,32318,3,1.0,11,7,0.6263050080619674,11,1.0,0.6263050080619674
26,58.000755,0.0,1252,1427728,11837440,171532,9024,3,1.0,11,11,-0.290701257578056,11,1.0,-0.290701257578056
26,59.000437,102793135.26925024,1,2652736,10187776,163691,5308,3,1.0,11,1,0.6180024705239978,11,1.0,0.621109344279615
26,60.000923,90133729.54065213,0,2671560,11860480,168016,2011,3,1.0,11,11,0.544849844441919,11,1.0,0.544849844441919
26,61.000608,96499390.32579325,2,3449136,11851264,196197,7439,3,1.0,11,11,0.6951288333243641,11,1.0,0.6951288333243641
26,62.00108,194943132.67093226,3,1846200,11856896,242100,6930,1,1.2,4,3,0.9842037800668471,1,1.05,0.9942037800668471
26,63.000452,92332672.41389517,3,5286648,9438720,166349,2280,3,1.0,11,8,0.6572754842339594,11,1.0,0.6572754842339594
26,64.000132,246494242.43124565,5,4368616,11849728,161176,2518,3,1.0,11,11,0.9980526660230694,11,1.0,0.9980526660230694
26,65.001074,92187847.80275424,37,4622016,11860480,231528,3420,2,0.9,6,1,0.44629846597427,6,0.9,0.45129846597427
26,66.000907,125850138.51034796,2634,3743080,11856896,285069,10174,3,1.0,11,11,0.155409931862872,11,1.0,0.155409931862872
26,67.000108,88150816.5256065,0,3394112,11826688,162351,3184,3,1.0,11,11,0.4462864996433698,11,1.0,0.4462864996433698
26,68.000925,196971373.957321,2,4629256,11831808,164774,2694,3,1.0,11,11,0.9868286156275542,11,1.0,0.9868286156275542
26,69.000801,184572258.8369606,2,4981120,11859456,173990,2682,3,1.0,11,11,0.9246613082417543,11,1.0,0.9246613082417543
26,70.000873,177196585.41864863,88,5435792,11851264,173622,3998,3,1.0,11,5,0.83299490216343,11,1.0,0.8552058311017103
26,71.000502,215037854.594724,2,5073792,11855360,174563,1313,3,1.0,11,6,0.9919825852603529,11,1.0,0.9919825852603529
26,72.001082,167674916.39673826,2,3838648,11859456,198862,24627,3,1.0,11,2,0.7633279025233117,11,1.0,0.7733279025233117
26,73.001013,137372937.77945307,133,4270152,11860480,196318,8293,3,1.0,11,5,0.5590630577187787,11,1.0,0.5840630577187788
26,74.000927,147861933.53132853,1,6382784,11855360,197377,485,3,1.0,11,11,0.6822379140206148,11,1.0,0.6822379140206148
26,75.001069,193959022.03479248,3,6401608,8565248,171748,2089,3,1.0,11,1,0.8898151983178695,11,1.0,0.8942923327652429
26,76.000988,212878171.70928723,1018,3071208,11826688,182216,6340,1,1.15,3,3,0.6443076266002711,1,1.05,0.6543076266002711
26,77.000621,136364923.99043375,0,3071208,11851264,166744,5357,3,1.0,11,11,0.6295392626814919,11,1.0,0.6295392626814919
26,78.000186,103854200.02633192,3,3071208,10752000,182934,10891,2,0.9,6,6,0.4780870995249764,6,0.9,0.4780870995249764
26,79.000437,139425604.53778595,1,3612760,11833344,168362,1687,3,1.0,11,10,0.6432145041538676,11,1.0,0.6432145041538676
26,80.001086,136226472.37437177,1,3898016,11838976,176863,7203,3,1.0,11,1,0.6236001406190633,11,1.0,0.6284454620538794
26,81.001082,192938754.503077,2,13210104,8624128,170897,5500,3,1.0,11,11,0.8898074899471115,11,1.0,0.8898074899471115
26,82.000449,165779946.92647976,1854,3181256,11825152,226401,5588,3,1.0,11,8,0.3890455255998697,11,1.0,0.3890455255998697
26,83.001089,0.0,1744,3181256,11267072,317746,22720,3,1.0,11,11,-0.36313842549820396,11,1.0,-0.36313842549820396
26,84.000862,158370922.158861,2,3734392,11853824,169471,4684,3,1.0,11,5,0.7244564579163788,11,1.0,0.7430458025529089
26,85.001063,192899213.7923024,2,3815480,10505728,168851,4404,1,1.2,4,4,0.8870472153897274,1,1.05,0.9006325500575543
26,86.000897,173043765.08083284,3,7713496,9537024,174654,10175,3,1.0,11,11,0.8116079524022306,11,1.0,0.8116079524022306
26,87.000435,141623189.29054445,2535,2098152,8877056,267698,16882,3,1.0,11,11,0.22887158667151064,11,1.0,0.22887158667151064
26,88.000802,150939542.33492646,196,3146504,11857920,163160,4297,3,1.0,11,11,0.6569898444000171,11,1.0,0.6569898444000171
26,89.000262,146879957.83306405,0,3146504,11821056,159029,1743,3,1.0,11,11,0.6896220894941779,11,1.0,0.6896220894941779
26,90.000974,136217887.81203493,1,3695296,11843072,202657,1884,3,1.0,11,11,0.6392974857528594,11,1.0,0.6392974857528594
26,91.000915,137371562.1033298,0,3779280,11856896,184344,2754,3,1.0,11,4,0.6848129937094738,11,1.0,0.7048129937094738
26,92.000921,170916869.2560722,2,7086512,11853824,209136,802,3,1.0,11,3,0.8613947105289812,11,1.0,0.8763947105289812
26,93.001075,243232169.7698728,708,6730304,11843072,175057,1043,3,1.0,11,11,0.8209121428474252,11,1.0,0.8209121428474252
26,94.001052,140512416.82437885,932,6730304,11856896,238404,9440,3,1.0,11,11,0.4269442930292029,11,1.0,0.4269442930292029
26,95.000473,133246301.54454921,1736,4853696,11853824,176619,12647,3,1.0,11,8,0.25878921692063495,11,1.0,0.25878921692063495
26,96.000228,191936427.64364144,0,4853696,11853824,225117,3016,3,1.0,11,11,0.9820059555467935,11,1.0,0.9820059555467935
26,97.000763,127857866.59766266,4,7903184,11859456,187019,3984,2,0.9,6,6,0.6531015442555282,6,0.9,0.6531015442555282
26,98.000464,142648984.75099128,1185,5154880,11860480,177513,9362,3,1.0,11,10,0.4517412651577926,11,1.0,0.4517412651577926
26,99.000639,199194581.10028085,0,5065104,11853824,166072,2235,3,1.0,11,11,0.9890669407613023,11,1.0,0.9890669407613023
26,100.00021,160500978.84776685,259,5031800,11862016,244521,3396,3,1.0,11,11,0.7288137870846969,11,1.0,0.7288137870846969
26,101.000375,103791899.82524322,1226,4096392,11840512,275663,7483,3,1.0,11,6,0.22986172966936552,11,1.0,0.22986172966936552
26,102.000197,147875534.8092077,14,4094944,11838976,345143,30537,3,1.0,11,1,0.7253284349068774,11,1.0,0.7303284349068774
26,103.00108,62859056.50865083,1773,4697312,11829248,189595,5625,3,1.0,11,11,-0.06407517941907509,11,1.0,-0.06407517941907509
26,104.001112,44038785.044949524,1791,3268136,11853824,348293,7570,3,1.0,11,1,-0.16267448170295504,11,1.0,-0.15767448170295503
26,105.000812,113280190.94454956,628,3243520,11860480,358882,4337,3,1.0,11,11,0.397254762029718,11,1.0,0.397254762029718
26,106.000878,59764885.010666855,417,3816928,11840512,256811,2615,3,1.0,11,11,0.1847025266215505,11,1.0,0.1847025266215505
