location,t,bps,retransmits,snd_cwnd,snd_wnd,rtt,rttvar,phase,S_selected,expected_action,action
24,114.000509,95385121.06003256,187,6184408,11855360,384248,1527,3,1.0,11,11
24,115.000476,89131903.22218806,0,9196248,11857920,373432,906,2,0.9,6,6
24,116.001044,135189511.99533632,2,9199144,11855360,371907,2463,3,1.0,11,5
24,117.001072,120582861.96963276,1,9200592,11859456,385373,3920,3,1.0,11,11
24,118.001065,136315830.63162947,2,9210728,11859456,378122,3063,3,1.0,11,2
24,119.001085,122680935.04920575,3,9219416,11859456,386001,6773,3,1.0,11,11
24,120.000487,114363174.71106172,2,9283128,11838976,419913,1660,3,1.0,11,11
24,121.000268,153125628.59321758,230,7229864,7674880,394452,10800,3,1.0,11,5
24,122.000534,92250153.52508897,0,7229864,11848704,370398,2755,3,1.0,11,11
24,123.001071,46112579.79931308,1,7229864,11851264,368773,2241,3,1.0,11,11
24,124.001088,148895253.79326862,2,7180632,11856896,376951,2160,1,1.1,2,2
24,125.000844,115371513.1199642,111,8489624,11848704,376039,3983,3,1.0,11,11
24,126.001097,172971284.81840315,1,8489624,11855360,365487,819,3,1.0,11,7
24,127.000703,143711532.43269753,2,8504104,9137664,371010,2865,3,1.0,11,11
24,128.0011,56600635.4192836,2,8556232,11851264,372485,2597,2,0.9,6,10
24,129.000265,142725512.01214516,79,4187616,11849728,382357,6193,3,1.0,11,11
24,130.001083,148776091.053096,0,5547288,11853824,367026,1180,3,1.0,11,11
24,131.001094,92273676.01109874,0,5547288,11830784,369297,4341,3,1.0,11,11
24,132.000196,135387882.8032003,0,5590728,11857920,366635,2702,3,1.0,11,5
24,133.000421,104834017.804766,3,6513104,11805696,366653,1276,3,1.0,11,11
24,134.001076,85926945.1210041,1,6513104,11849216,371139,1321,3,1.0,11,11
24,135.001076,91226112.0,1,6529032,11849728,380270,3548,3,1.0,11,11
24,136.000203,132236021.91265647,163,4423640,11851264,364302,1003,1,1.15,3,6
24,137.000164,76549031.99132027,1,5293888,11848704,362925,972,2,0.9,6,6
24,138.000279,136299200.5537159,0,6217712,11825152,361909,1581,3,1.0,11,11
24,139.000271,89129671.8806858,1,6217712,11844608,367877,3707,3,1.0,11,11
24,140.000125,152065717.3026797,0,6224952,11843072,363611,804,3,1.0,11,11
24,141.000772,122604073.44004832,1,6268392,11857920,368634,4177,3,1.0,11,11
24,142.000205,138490558.776173,0,3084240,11835904,367037,3370,3,1.0,11,4
24,143.000249,89125039.54745376,0,5427104,11811328,363375,875,3,1.0,11,4
24,144.000942,89067239.64495943,0,5427104,11798016,376069,2593,3,1.0,11,2
24,145.000814,90189077.60199234,2,5427104,11856896,371913,3517,3,1.0,11,10
24,146.000678,135284705.12788093,1,6374096,11843072,367991,2021,1,1.1,2,10
24,147.001041,93289400.66712864,3,6394368,10626560,373631,5079,3,1.0,11,11
24,148.001104,119530140.4735496,5,6508760,7128576,378328,4339,3,1.0,11,11
24,149.000766,113284500.19344836,3,6668040,11847168,365887,2484,3,1.0,11,11
24,150.0011,49266615.74679059,3,7796032,8547840,373311,3322,2,0.9,6,6
24,151.00074,127972343.58632645,0,6639080,11796480,368013,2978,3,1.0,11,4
24,152.000898,98550577.70873164,1,6636184,11818496,387388,1326,3,1.0,11,6
24,153.000256,179421685.01403463,0,7796032,11857920,364458,1857,3,1.0,11,4
24,154.000916,135177094.87290567,0,7801824,11849728,369690,1301,3,1.0,11,7
24,155.000717,141585938.4205667,1,7829336,11856896,368448,2082,3,1.0,11,3
24,156.000552,74461181.0268532,4,7878568,11293184,381768,2675,3,1.0,11,11
24,157.001116,115278345.41686925,2,3761904,11856896,448199,1753,3,1.0,11,11
24,158.000425,119620321.24087629,87,6708584,11860480,382444,3645,3,1.0,11,11
24,159.000754,64990329.03537254,922,5479232,9064448,404585,845,3,1.0,11,3
24,160.000693,0.0,42,5479232,11857920,549564,6066,3,1.0,11,11
24,161.000399,125866128.3815638,224,7877120,11447808,401463,12712,1,1.15,3,2
24,162.000178,46147543.2541782,1584,4503280,9425408,435656,1591,2,0.9,6,6
24,163.000367,44031872.3219759,3,4498936,11174912,371495,1077,3,1.0,11,8
24,164.00016,158367759.22385457,2,5288096,11830784,370646,2734,3,1.0,11,6
24,165.000499,45073486.68084427,0,5288096,11856896,370260,2015,3,1.0,11,11
24,166.000588,131060329.1642802,3,5298232,11067392,372312,1845,3,1.0,11,11
24,167.000416,84949268.88869457,2,5343120,10256896,372409,2844,3,1.0,11,9
24,168.000655,97494265.44465154,1,4558304,11859456,387134,1721,3,1.0,11,11
24,169.000406,45099999.171878584,2,4558304,11860480,376437,5864,3,1.0,11,3
24,170.000051,47202677.19889382,5,4555408,10374656,374473,2940,3,1.0,11,11
24,171.000839,108966041.65724249,83,5351808,6162432,446268,2671,1,1.2,4,4
24,172.000483,46153775.59995428,16,3719912,10163712,500485,2325,3,1.0,11,8
24,173.000296,49292288.66082913,304,3168224,10899456,482970,12541,3,1.0,11,5
24,174.001043,46102906.723454334,865,3168224,10721792,370115,1592,3,1.0,11,11
24,175.000703,45104102.71357097,1,3168224,11855872,379637,4411,3,1.0,11,11
24,176.000476,75514611.8903178,1,3168224,11849728,366795,2239,3,1.0,11,2
24,177.000142,78669477.52733608,1,3719912,11856896,362000,2799,3,1.0,11,9
24,178.000218,44036842.754728615,1,3725704,11859456,367670,1266,3,1.0,11,11
24,179.000081,121651478.78232585,0,1834616,11825152,360699,1650,3,1.0,11,11
24,180.000753,45058489.4716492,0,3198632,11855360,365138,2575,2,0.9,6,6
24,181.000745,89129671.8806858,0,3198632,11856896,366173,2102,3,1.0,11,11
24,182.000307,44059488.951581016,0,3754664,11852800,369612,1811,3,1.0,11,11
24,183.000425,90166894.7558498,0,3766248,11860480,364375,505,3,1.0,11,8
24,184.000447,98563970.2979382,1,3829960,11856896,377441,1353,3,1.0,11,10
24,185.000933,44018798.14776034,0,4199200,11840512,371349,2142,3,1.0,11,2
24,186.000984,134210880.34937793,0,6258256,11856896,362153,1592,3,1.0,11,10
24,187.000702,135304458.44665617,0,9191904,11855360,376917,1377,3,1.0,11,11
24,188.000635,126886196.81951769,1,20665856,11831808,380676,2167,3,1.0,11,11
24,189.001036,94334010.1705201,1203,12431080,5551104,390617,731,3,1.0,11,2
24,190.000151,153227704.01441705,0,12431080,11857920,367037,1997,1,1.1,2,2
24,191.000571,135209519.4730435,1,17681528,11848704,367268,3306,3,1.0,11,8
24,192.000727,163552334.4825042,1,12431080,11827200,382285,1851,3,1.0,11,2
24,193.000512,137392994.663134,0,12431080,11855360,381364,1520,3,1.0,11,9
24,194.000189,135310008.8040455,0,18476480,11851264,377080,2580,3,1.0,11,9
24,195.001099,180191090.23057887,2,20762872,11857920,377657,5184,3,1.0,11,4
24,196.001075,105908719.99860856,895,6465320,11856896,381653,12815,2,0.9,6,8
24,197.001103,120582861.96963276,2,6465320,11860480,375394,3617,3,1.0,11,2
24,198.00081,126914884.14673813,2,6463872,11847168,380148,4255,3,1.0,11,3
24,199.001075,112167907.25212508,1,7591864,11856896,390303,2124,3,1.0,11,11
24,200.001088,90176364.2652253,1,7591864,11842048,388068,2515,3,1.0,11,11
24,201.001104,128972787.78291,175,5031800,11856896,422074,3106,3,1.0,11,11
24,202.000448,116468340.2468522,1158,3727152,11851264,364279,1244,3,1.0,11,8
24,203.001095,90119233.46875347,0,5031800,11859456,378808,5586,3,1.0,11,8
24,204.000106,88167583.49203034,0,5031800,11855360,378056,2834,3,1.0,11,8
24,205.000572,111097285.87431493,2,5907840,11857920,380453,1998,3,1.0,11,11
24,206.000484,90185470.1980226,0,5907840,11856896,370027,1913,3,1.0,11,11
24,207.000755,136277953.75563544,2,5919424,9836032,372862,1423,1,1.1,2,2
24,208.001069,98535204.21500798,0,5944040,11859456,375783,837,3,1.0,11,11
24,209.000659,90214525.79156734,1,5063656,11857920,366145,1231,3,1.0,11,2
24,210.000753,91217532.43196096,0,3989240,11855360,372082,2161,3,1.0,11,5
24,211.000094,79744326.6302848,2,3989240,11859456,365389,1058,2,0.9,6,8
24,212.000316,89109180.6403789,0,5945488,11849728,380625,1275,3,1.0,11,4
24,213.001074,93252573.71190524,1,5955624,11857920,374125,3626,3,1.0,11,11
24,214.000188,152178353.5281131,0,6020784,11851264,369684,1762,3,1.0,11,11
24,215.0011,136190680.7636259,0,3011840,11855360,365036,3396,3,1.0,11,11
24,216.000838,92298872.33682875,0,5374976,11856896,364321,2419,3,1.0,11,4
24,217.000723,90187905.56726547,0,5374976,11840512,372932,4262,3,1.0,11,11
24,218.001103,91191455.67076416,0,6310384,11856896,373480,8492,3,1.0,11,11
24,219.0004,120671069.00785677,2,6316176,11833344,369885,2763,3,1.0,11,1
24,220.00084,135206812.801216,0,6353824,11837440,380795,1677,3,1.0,11,11
24,221.000136,134312282.565512,0,6585504,11859456,364778,1200,3,1.0,11,11
24,222.000659,134147572.6892038,0,7785896,11857920,365083,2486,3,1.0,11,10
24,223.000587,177222104.41878092,1,4436672,8356864,367785,3206,1,1.05,1,3
24,224.000054,87078219.36154717,2,8418672,11825152,374731,6535,2,0.9,6,6
24,225.000869,91151820.1753565,0,8418672,11807232,374983,1401,3,1.0,11,4
24,226.000704,134239875.65404525,0,8418672,11847168,364615,2698,3,1.0,11,10
24,227.001067,136265416.70479465,1,14061528,11847168,371654,2974,3,1.0,11,4
24,228.00108,102759112.76734976,475,5861504,11858944,377293,2358,3,1.0,11,5
24,229.000253,137477151.59039572,1,5861504,11859456,375482,2312,3,1.0,11,9
24,230.000602,114254903.91993456,26,5861504,11825152,373796,6476,3,1.0,11,11
24,231.000118,90221202.13395976,0,5861504,11812864,367194,3564,3,1.0,11,11
24,232.001083,92185728.8455128,0,5861504,11849728,429534,2556,3,1.0,11,6
24,233.001069,133171017.33862796,0,5861504,11831808,371022,1561,3,1.0,11,9
24,234.000743,100696120.70012361,92,6882344,11857920,367788,1085,3,1.0,11,6
24,235.000233,122745989.673395,1,6882344,11826688,369811,1704,3,1.0,11,11
24,236.000874,136227559.72128138,0,6889584,11847168,365731,2527,3,1.0,11,3
24,237.000274,134298304.34422356,0,6944608,11821056,362751,1053,3,1.0,11,1
24,238.001073,92201024.8524836,1,7261720,11843584,365567,1587,3,1.0,11,9
24,239.000571,186740269.80747977,0,8997872,11818496,364452,3252,1,1.05,1,2
24,240.001075,185504454.62425527,0,15713696,11852800,367144,2919,3,1.0,11,8
24,241.000952,178279852.698248,1,21528864,11862016,383248,8717,3,1.0,11,10
24,242.000644,116427793.105671,1,18334576,11812864,371572,1489,2,0.9,6,6
24,243.00107,145689992.19594046,1,12890096,6472192,377372,8521,3,1.0,11,1
24,244.000178,179466577.2273149,0,12890096,11831808,364084,1351,3,1.0,11,2
24,245.000473,133129872.9640043,2,12248632,11853824,370002,1158,3,1.0,11,5
24,246.000889,177135648.41034412,1,21528864,6580224,368283,3154,3,1.0,11,3
24,247.001065,68145449.60974407,840,12890096,4744192,366445,777,3,1.0,11,11
24,248.000517,90226980.846028,0,12890096,11818496,363477,1234,3,1.0,11,11
24,249.000428,175127776.57436714,166,9301952,9387520,372096,1334,1,1.05,1,11
24,250.001087,91166034.59034926,2,21528864,11849728,369967,3133,2,0.9,6,6
24,251.001089,116391700.125478,3,21528864,11848192,385806,2775,3,1.0,11,8
24,252.000085,182635586.59249234,0,21528864,11847168,372662,777,3,1.0,11,11
24,253.001073,100563938.16619475,509,6862072,11837440,364862,1655,3,1.0,11,11
24,254.000636,53500756.96797998,235,3785072,9839616,373653,4081,3,1.0,11,2
24,255.000805,110081871.89549115,0,6862072,11856896,369449,1263,3,1.0,11,3
24,256.001073,145713015.46432355,2,6862072,11853824,370944,5611,3,1.0,11,11
24,257.000819,134251824.6597125,0,8058120,11856896,368403,825,3,1.0,11,11
24,258.000048,179444845.47802174,0,8058120,11849728,362878,1266,1,1.05,1,5
24,259.001077,90084837.38822375,1,8072600,11855360,366991,3373,2,0.9,6,6
24,260.000355,161597375.8610409,2,8118936,11860480,374581,3373,3,1.0,11,11
24,261.00062,168776009.97749662,42,6986600,11829248,376941,1371,3,1.0,11,11
24,262.001077,103761599.92509831,1,6986600,11812864,375878,1626,3,1.0,11,1
24,263.000295,134322770.14431605,48,6918544,11852800,366245,825,3,1.0,11,2
24,264.0009,120513330.98401739,147,6986600,11834368,397216,1336,3,1.0,11,11
24,265.000509,89163823.63190563,0,6986600,11853824,385842,1611,3,1.0,11,11
24,266.000893,140455252.95807052,18,6985152,11819008,374546,1034,3,1.0,11,11
24,267.000646,133202053.1266325,1,8202920,11831808,375061,3139,3,1.0,11,1
24,268.001065,76513987.05919634,50,8202920,7575552,379837,5056,3,1.0,11,7
24,269.001071,101711265.75361352,2,8207264,9735680,371764,4403,3,1.0,11,11
24,270.000642,125883120.66491517,124,5537152,11847168,368008,2019,3,1.0,11,11
24,271.000922,105876528.1770611,1,5537152,11812352,368923,2778,3,1.0,11,11
24,272.000367,113309092.14937274,2,6501520,11855360,367085,1767,3,1.0,11,9
24,273.000567,135239251.66136554,0,6501520,11833344,376568,1122,3,1.0,11,4
24,274.000143,124833476.8199683,3,6513104,11859456,367973,1981,3,1.0,11,2
24,275.001043,75429583.10205406,1,6536272,11848704,374014,2362,3,1.0,11,11
24,276.000878,133191126.62549803,1,6711480,11859456,377155,1750,3,1.0,11,1
24,277.000791,138424078.04828063,13,8396952,10998784,372660,3203,3,1.0,11,11
24,278.000065,137463252.200502,0,17084952,11849728,371937,4885,1,1.1,2,5
24,279.00104,90089697.3937636,2505,3156640,9992704,376423,1791,3,1.0,11,11
24,280.00104,80740352.0,1,5075240,11843072,379287,3959,3,1.0,11,9
24,281.000424,92331565.5373595,1,5075240,11855360,368044,2487,3,1.0,11,11
24,282.000958,91177418.00539874,1,5073792,11837440,364927,2148,3,1.0,11,1
24,283.001081,97505572.4757372,4,7509328,9979392,372738,2568,3,1.0,11,10
24,284.001081,79691776.0,7,8478040,10092032,380352,4472,3,1.0,11,11
24,285.001038,109056590.70141076,84,8479488,11855360,399231,4089,3,1.0,11,7
24,286.001068,110097172.59935677,62,5799240,11849728,439346,9418,3,1.0,11,11
24,287.001067,89129050.3125915,2,3909600,11853824,372011,3084,3,1.0,11,11
24,288.000567,112253761.50356326,0,5799240,11811328,385064,2375,3,1.0,11,11
24,289.000714,136294846.69459647,0,5799240,11830784,379545,3496,3,1.0,11,8
24,290.000908,89111676.4772,1,5799240,11852800,374948,3253,2,0.9,6,11
24,291.000099,104942499.93522291,1,6809944,11852800,437219,11365,3,1.0,11,11
24,292.001069,126754743.14001057,47,6809944,11844608,449447,8727,3,1.0,11,8
24,293.00104,89131547.26260167,1,6828768,11856896,377328,5501,3,1.0,11,11
24,294.000869,159410812.16164374,1,6931576,11837440,389543,2827,3,1.0,11,11
24,295.001035,113227405.6222954,1,7400728,11848704,381614,4658,3,1.0,11,10
24,296.000719,180412086.51794612,0,10770224,11856896,368847,1456,3,1.0,11,11
24,297.001097,156178786.44194418,1,24940352,6701568,373348,3579,3,1.0,11,11
24,298.001076,95422418.0420045,1,21239264,11852800,366994,1914,3,1.0,11,11
24,299.001039,175118673.9274252,1,5728288,11852800,370217,3589,1,1.05,1,3
24,300.000379,145848324.21945965,75,14933224,11857920,392750,2052,3,1.0,11,6
24,300.349041,126311996.69813281,0,14933224,11825664,369085,890,3,1.0,11,11
25,1.000423,114246462.93761365,0,1291616,4489728,109223,3925,3,1.0,11,11
25,2.000958,144626111.39735612,0,1521848,4480000,34346,5071,3,1.0,11,11
25,3.000665,144745900.9276848,0,1597144,4488192,36249,1080,3,1.0,11,4
25,4.000396,229699932.30829307,1,1823032,4482560,34876,1597,3,1.0,11,2
25,5.000537,240090045.3998952,0,1823032,11815424,46473,2286,3,1.0,11,11
25,6.000991,228485847.08400345,0,3069760,11834880,42369,1715,3,1.0,11,11
25,7.00007,289673768.7190212,2,2080776,11841536,50602,1323,1,1.1,2,2
25,8.000768,297587876.4737032,3,2570200,11856896,35578,1306,3,1.0,11,11
25,9.000949,245322390.53342846,607,1403112,11855360,34559,3242,3,1.0,11,5
25,10.00016,202534965.39051306,2,1291616,11856896,33317,2823,3,1.0,11,11
25,11.00086,194898707.499534,2,2625224,11853824,39608,3106,2,0.9,6,3
25,12.000198,308485570.3287092,4,2038784,11856896,46930,1394,3,1.0,11,3
25,13.000927,286052725.63046855,4,4132592,11859456,63764,485,3,1.0,11,6
25,14.000451,290593875.467343,101,3659096,11835904,50472,2288,3,1.0,11,5
25,15.000545,330270376.0467552,5,1704296,11848704,45392,1151,3,1.0,11,11
25,16.001104,189686226.64248008,1142,3748872,11857920,104750,6575,3,1.0,11,9
25,17.000199,225648046.3646289,259,1475512,11857920,33337,1295,3,1.0,11,5
25,18.000215,186643546.54762584,3,1032424,11808768,37034,1757,3,1.0,11,11
25,19.0006,271476652.9992443,1,4387440,11831808,54384,3776,3,1.0,11,11
25,20.001015,320731162.979283,324,3085688,11856896,77921,1884,1,1.05,1,1
25,21.000935,302014045.9323793,2,2169104,11859456,33150,2736,3,1.0,11,11
25,22.000559,266438481.16522157,4,1699952,11834880,40898,2552,3,1.0,11,7
25,23.000713,236941682.620652,3,2801880,11855360,49654,1841,3,1.0,11,11
25,24.000699,343937745.56748,0,2801880,11859456,36042,921,3,1.0,11,11
25,25.000549,280011800.7398566,2,1957696,11859456,40478,3011,3,1.0,11,11
25,26.000724,161452449.94443816,482,1644928,11831808,39911,3049,2,0.9,6,2
25,27.000932,205478152.39153442,3,1644928,11859456,65430,1675,3,1.0,11,9
25,28.001103,165646691.34062308,2,1644928,11856896,47155,10087,3,1.0,11,11
25,29.001053,190850376.1022843,3,1285824,11837440,49727,1759,3,1.0,11,11
25,30.000621,152109233.38913468,21,1246728,11837440,40152,3417,3,1.0,11,9
25,31.000966,179244658.08356693,148,1702848,11847168,152052,35897,3,1.0,11,11
25,32.000184,279139506.7061568,4,1699952,11843072,40953,4024,3,1.0,11,8
25,33.001039,229441978.2156693,0,1699952,11853824,42773,5546,3,1.0,11,11
25,34.000947,307261045.1023296,1,4034128,11823616,69452,3560,1,1.1,2,3
25,35.000093,251873343.70186332,52,3145056,11848704,44594,4114,3,1.0,11,11
25,36.000506,281950515.078273,28,1940320,11843072,45245,2721,3,1.0,11,11
25,37.000509,210763147.87687194,4,2176344,11840512,37182,1473,2,0.9,6,6
25,38.000944,250500697.5248389,4,1915704,11853824,35596,1210,3,1.0,11,4
25,39.000746,197171329.23042247,2,1307544,11852800,39110,4060,3,1.0,11,5
25,40.000949,245316981.36060417,93,2235712,11856896,50668,868,3,1.0,11,5
25,41.001099,291460419.0548245,3,2156072,11853824,46938,7438,3,1.0,11,10
25,42.000755,243353340.29384542,2,1943216,11853824,50471,1851,3,1.0,11,11
25,43.001037,262070083.348131,1,822464,11830784,57835,1108,3,1.0,11,5
25,44.000111,250841948.0992015,0,2244400,11830784,60236,1255,3,1.0,11,11
25,45.000959,304877063.5166967,1,2240056,11825152,53599,4509,1,1.1,2,2
25,46.00108,185575497.8418954,2,2710656,11857920,112865,30172,3,1.0,11,11
25,47.001075,120586843.75302286,798,2746856,11849728,63783,1835,2,0.9,6,6
25,48.00106,224398634.55062693,63,2400784,11853824,74634,3879,3,1.0,11,11
25,49.000267,243462693.0936235,1,2098152,11857920,46361,5278,3,1.0,11,1
25,50.000736,222193909.86760578,1,2041680,11826688,41680,5466,3,1.0,11,9
25,51.000671,260063759.5997388,1,3360808,11830784,80413,3889,3,1.0,11,11
25,52.000877,248461330.54305524,0,3275376,11859456,73012,440,3,1.0,11,1
25,53.000142,252892688.30082974,69,2405128,11853824,57881,5126,3,1.0,11,4
25,54.000781,216916630.56102383,230,1988104,11848704,43859,1776,3,1.0,11,11
25,55.000458,253837380.85720164,2,1920048,11849728,62423,1890,3,1.0,11,2
25,56.00106,223212312.6448926,1,2077880,11834880,53088,3705,3,1.0,11,11
25,57.001092,238019147.7429415,2,2471736,11853824,105744,2944,3,1.0,11,11
25,58.000558,196188476.2564047,432,2105392,11819520,60180,1438,3,1.0,11,11
25,59.000143,210851285.00611266,3,2102496,11214848,55388,4943,3,1.0,11,11
25,60.000742,211685546.709752,3,1443656,11852800,43899,1140,3,1.0,11,7
25,61.000727,184552148.0416371,465,1000568,11235328,61431,1384,3,1.0,11,10
25,62.0005,237031976.21127537,2,1621760,11856896,39826,765,3,1.0,11,11
25,63.000965,216954340.5431029,1,1434968,11847168,42075,1068,3,1.0,11,11
25,64.001063,226470224.17457777,1,431504,11847168,35980,3008,3,1.0,11,11
25,65.001072,220198991.26760185,0,1553704,11855360,45528,2358,3,1.0,11,6
25,66.000957,232810639.95270854,1,1553704,11856896,34523,1175,3,1.0,11,11
25,67.000893,249577064.77275932,4,1201840,11824128,39820,733,3,1.0,11,1
25,68.001071,196048819.335178,0,1201840,11827712,39772,2539,3,1.0,11,11
25,69.000395,216152770.14469546,1,1543568,11857920,37393,1371,3,1.0,11,2
25,70.000315,194002078.11628532,18,1348088,11828224,36654,2303,3,1.0,11,2
25,71.000665,215931080.45132673,1,1348088,11852800,45628,4969,3,1.0,11,10
25,72.00107,224304431.0331693,2,1605832,11856896,49703,353,3,1.0,11,9
25,73.000754,308378799.0481172,2,2047472,11855360,34846,624,1,1.1,2,3
25,74.000163,287479718.77942574,1,2047472,11835904,36014,2346,3,1.0,11,11
25,75.000252,228569214.06250468,2,2047472,11826688,44147,2437,3,1.0,11,11
25,76.00109,253542912.56654182,10,2046024,11834880,155029,16328,3,1.0,11,10
25,77.000555,181500752.95224592,3,1582664,11838976,56264,2151,2,0.9,6,3
25,78.000613,257934721.61933655,2,1804208,11851264,56729,2566,3,1.0,11,4
25,79.000044,265440760.06011856,3,1724568,11855360,43773,4643,3,1.0,11,3
25,80.000639,203302784.21787268,4,1804208,11837440,50057,1186,3,1.0,11,2
25,81.00081,239034465.98520294,1,1802760,11853824,54680,2029,3,1.0,11,11
25,82.001062,268367825.0435717,4,1778144,11848704,42473,1717,3,1.0,11,4
25,83.00107,271579014.8923247,0,1306096,11831808,40599,3426,3,1.0,11,3
25,84.000133,217258800.240391,1,1304648,11807232,36520,1007,3,1.0,11,2
25,85.001109,157133043.42087665,1,1306096,11824128,46853,8761,3,1.0,11,11
25,86.000325,205682146.66728082,0,1306096,11856896,39285,4397,3,1.0,11,7
25,87.000989,207480281.97605342,2,1298856,11851264,34901,1110,3,1.0,11,4
25,88.000113,280215263.2226142,2,1986656,11831808,45211,2930,1,1.1,2,2
25,89.000144,262135875.25182182,1,1977968,11857920,38433,3719,3,1.0,11,4
25,90.001044,271336972.54766667,2,524176,11827712,36533,2553,3,1.0,11,5
25,91.000178,194154697.16859594,934,1582664,11860480,138854,19479,3,1.0,11,11
25,92.001037,149817671.30331185,482,1112064,11829248,49883,1935,2,0.9,6,6
25,93.001074,240115030.57791623,1,3234832,11853824,65639,2345,3,1.0,11,2
25,94.000093,209921127.00888586,595,1346640,11835904,34300,1929,3,1.0,11,11
25,95.000972,188577910.71937028,2,1346640,11857920,45921,1239,3,1.0,11,11
25,96.001035,166713090.66047707,10,2677352,11845632,53470,9040,3,1.0,11,10
25,97.000596,191973682.1828726,71,1872264,11848704,38848,3225,3,1.0,11,6
25,98.000084,181496574.9539627,4,1337952,11852800,37158,1728,3,1.0,11,11
25,99.000097,171964229.5290343,2,1240936,11852800,61826,2587,3,1.0,11,3
25,100.001656,240797072.76704222,0,2044576,11847168,64298,2944,3,1.0,11,8
25,101.00107,281183133.7983525,0,2044576,11852800,38055,5359,1,1.1,2,2
25,102.000575,272764783.08866686,5,2405128,11822592,52268,1712,3,1.0,11,9
25,103.000382,323023751.53229177,211,2790296,11853824,48543,1683,3,1.0,11,11
25,104.000855,301847107.53836536,5,2128560,11831808,54746,1138,3,1.0,11,2
25,105.000247,285386194.5063657,3,3275376,11853824,57113,1065,3,1.0,11,10
25,106.001063,284980131.7499575,88,2783056,11859456,147957,21714,3,1.0,11,11
25,107.000135,219355942.96210533,361,2796088,11844608,50985,952,2,0.9,6,4
25,108.001103,354075949.76356316,1,2788848,11830784,60069,1254,3,1.0,11,11
25,109.001065,252716426.24045596,6,3282616,11860480,49604,12374,3,1.0,11,6
25,110.001037,283123451.4721937,0,2018512,11856896,88206,9495,3,1.0,11,11
25,111.001097,288341110.411723,0,2018512,11828224,58391,6324,3,1.0,11,5
25,112.001061,241181162.81259173,0,2018512,11824128,46383,3307,3,1.0,11,11
25,113.000234,289646517.8545742,0,2018512,11856896,60953,3066,3,1.0,11,5
25,114.000407,285163346.53195834,2,2368928,11859456,73068,995,3,1.0,11,11
25,115.000073,351390332.95543444,2,4648080,11825152,51751,1126,1,1.05,1,1
25,116.000545,298703187.1570736,3,2641152,11856896,44632,3469,3,1.0,11,7
25,117.000929,268332423.561687,3,2235712,11843072,48391,8758,3,1.0,11,2
25,118.000229,188875892.54838037,639,1676784,11843072,44677,1440,2,0.9,6,6
25,119.001073,208490657.51602393,0,1676784,11828224,58167,6615,3,1.0,11,9
25,120.000277,209882270.4914578,1,1991000,11853824,45009,1581,3,1.0,11,6
25,121.001044,111063870.83638747,1008,1219216,11788800,72914,10127,3,1.0,11,11
25,122.000564,206668672.178209,457,1391528,11857920,35043,628,3,1.0,11,6
25,123.000259,176214512.89202908,2,1196048,11855360,38949,924,3,1.0,11,3
25,124.000084,155216410.75346112,2,1768008,11847168,62724,3526,3,1.0,11,11
25,125.001074,246171641.91398433,1,2289288,11819520,51302,6689,3,1.0,11,8
25,126.001075,269483775.0002451,1,2289288,11857920,61655,2129,1,1.1,2,2
25,127.001073,211812781.2508699,6,1272792,11841536,49767,4329,3,1.0,11,7
25,128.001059,235932904.7337897,2,2700520,11825152,51563,5069,3,1.0,11,11
25,129.000734,355582837.001514,2,2211096,11851264,42537,1117,3,1.0,11,10
25,130.000983,250547270.66270083,2,2211096,11831808,44664,2840,3,1.0,11,2
25,131.000061,258187751.367822,4,1885296,11851264,40612,6160,3,1.0,11,11
25,132.000425,275675157.14001125,137,1549360,11847168,35087,855,3,1.0,11,7
25,133.000206,269543058.5510748,2,2632464,11856896,52375,7491,3,1.0,11,11
25,134.000734,351087593.49442637,2,4028336,11851264,52192,1076,3,1.0,11,11
25,135.000281,336745440.10176116,725,2898896,11829248,57614,1450,3,1.0,11,3
25,136.001058,300707660.29880863,1,680560,11859456,150273,25199,3,1.0,11,11
25,137.001067,224393257.76793712,3,3252208,11834880,68172,6814,3,1.0,11,4
25,138.000814,192986813.85501376,296,1951904,11828224,39699,2793,2,0.9,6,6
25,139.000724,194004020.94653782,3,1455240,11843072,39818,3004,3,1.0,11,8
25,140.00108,249472286.10982656,2,1778144,11834368,42734,3300,3,1.0,11,11
25,141.001068,235932426.59636414,9,1749184,11857920,63901,3681,3,1.0,11,8
25,142.000053,205729713.2010243,4,1766560,11840512,57902,1097,3,1.0,11,5
25,143.000594,232658010.58746934,1,1747736,11850240,63956,2879,3,1.0,11,11
25,144.0002,236022589.76172954,4,1615968,10762752,38818,3444,3,1.0,11,11
25,145.000357,213875925.771736,2,1607280,11852800,50541,1472,3,1.0,11,8
25,146.00106,187563251.31442913,5,1180120,11830784,41018,6366,3,1.0,11,9
25,147.000997,146809889.33272746,0,354760,11826688,38084,2459,3,1.0,11,11
25,148.000087,198361369.69481435,3,1550808,11811840,45930,1871,3,1.0,11,5
25,149.000841,215843909.96031153,0,1550808,11845632,51920,893,1,1.2,4,8
25,150.00106,162493695.917468,126,1886744,11847168,75204,6291,3,1.0,11,9
25,151.001036,160435981.7800704,203,1504472,11860480,119784,22494,3,1.0,11,11
25,152.000637,124830350.49746835,1,1492888,11851264,41649,1014,3,1.0,11,11
25,153.000936,109019309.74492928,0,1492888,11844608,37299,3288,2,0.9,6,5
