dataset_flag,location,t,bps,retransmits,snd_cwnd,snd_wnd,rtt,rttvar,phase,S_selected,best_action,random_action,reward_random,best_action_reward_based,best_gain_reward_based,reward_best
4,24,123.001358,25166328.01009389,2,283808,4783104,366699,6149,3,1.0,11,11,0.9169185130394001,11,1.0,0.9169185130394001
4,24,124.001285,0.0,7,280912,4733952,391353,20056,3,1.0,11,11,-0.25820382759258986,11,1.0,-0.25820382759258986
4,24,125.001136,0.0,10,331592,4777984,369841,3837,3,1.0,11,10,-0.3365327574938942,11,1.0,-0.3365327574938942
4,24,126.001378,0.0,7,270776,4497408,376135,4408,3,1.0,11,8,-0.2802233335951654,11,1.0,-0.2802233335951654
4,24,127.001364,0.0,5,262088,4661760,366145,2723,3,1.0,11,11,-0.21197127988353898,11,1.0,-0.21197127988353898
4,24,128.001433,26212590.749878384,10,125976,4690432,374854,8876,3,1.0,11,11,0.6406277390217042,11,1.0,0.6406277390217042
4,24,129.001119,0.0,2,262088,4783104,398889,4934,3,1.0,11,6,-0.08952230138360077,11,1.0,-0.08952230138360077
4,24,130.001366,0.0,18,254848,4572672,371424,4136,3,1.0,11,11,-0.44858199145785793,11,1.0,-0.44858199145785793
4,24,131.001354,0.0,2,306976,4783104,366611,4299,3,1.0,11,11,-0.0802711628921061,11,1.0,-0.0802711628921061
4,24,132.001131,0.0,12,262088,4503040,363236,5344,3,1.0,11,11,-0.3586972032462118,11,1.0,-0.3586972032462118
4,24,133.001133,25165773.000103354,5,306976,4780544,383347,4762,3,1.0,11,5,0.7564597277867648,11,1.0,0.7804609551200374
4,24,134.001139,0.0,4,306976,4697600,364053,2577,3,1.0,11,2,-0.1480070533859897,11,1.0,-0.14600026727430362
4,24,135.001138,0.0,4,262088,4781568,364312,5629,3,1.0,11,8,-0.14600026727430362,11,1.0,-0.14600026727430362
4,24,136.001326,0.0,8,256296,4617216,375738,5717,3,1.0,11,2,-0.27467214342734975,11,1.0,-0.2690593722398861
4,24,137.001329,25165749.000223517,0,306976,4783104,377447,6235,3,1.0,11,11,0.99782698163399,11,1.0,0.99782698163399
4,24,138.001363,0.0,21,236024,4612608,368085,3453,3,1.0,11,6,-0.39963824176058815,11,1.0,-0.39963824176058815
4,24,139.001128,0.0,1,236024,4783104,366577,4581,3,1.0,11,7,-0.02608595399060307,11,1.0,-0.02608595399060307
4,24,140.001383,0.0,7,236024,4783104,367882,5333,3,1.0,11,8,-0.17504014160619447,11,1.0,-0.17504014160619447
4,24,141.001314,0.0,17,222992,4634624,365937,3625,3,1.0,11,6,-0.3551349804402918,11,1.0,-0.3551349804402918
4,24,142.00131,24117344.312884625,4,191136,4781568,362884,5230,3,1.0,11,6,0.8533842352247548,11,1.0,0.8533842352247548
4,24,143.001125,0.0,4,222992,4783104,359378,2587,3,1.0,11,7,-0.10294581333831498,11,1.0,-0.10294581333831498
4,24,144.001366,0.0,6,107152,4783104,366648,3951,3,1.0,11,11,-0.15172535353561564,11,1.0,-0.15172535353561564
4,24,145.001361,0.0,7,144800,4783104,367442,3388,3,1.0,11,11,-0.17504014160619447,11,1.0,-0.17504014160619447
4,24,146.001262,0.0,0,183896,4781568,366577,2498,3,1.0,11,2,-0.0039167830931423385,11,1.0,0.0
4,24,147.00133,0.0,0,222992,4783104,365116,5237,3,1.0,11,11,0.0,11,1.0,0.0
4,24,148.001412,0.0,0,222992,4777984,367451,3382,3,1.0,11,8,0.0,11,1.0,0.0
4,24,149.001358,25167183.07339242,0,230232,4780544,364145,3203,3,1.0,11,11,1.0,11,1.0,1.0
4,24,150.00134,0.0,0,267880,4776448,366719,2973,3,1.0,11,11,0.0,11,1.0,0.0
4,24,151.001129,0.0,0,414128,4781568,362518,3745,3,1.0,11,2,-0.003222632773894852,11,1.0,0.0
4,24,152.001302,0.0,0,353312,4781568,373729,3908,3,1.0,11,11,0.0,11,1.0,0.0
4,24,153.001112,25170606.90884646,0,353312,4783104,371718,4923,3,1.0,11,11,1.0,11,1.0,1.0
4,24,154.001128,0.0,8,414128,4643328,374263,5217,3,1.0,11,7,-0.2066400125306726,11,1.0,-0.2066400125306726
4,24,155.001115,0.0,6,422816,4555264,376728,4626,3,1.0,11,11,-0.15911226116918323,11,1.0,-0.15911226116918323
4,24,156.001224,25163082.298728343,5,470600,4780544,369162,4560,3,1.0,11,11,0.86582215273581,11,1.0,0.86582215273581
4,24,157.001116,0.0,6,774680,4405248,370870,4215,2,0.9,6,7,-0.15911226116918323,6,0.9,-0.15911226116918323
4,24,158.001112,0.0,23,661736,4075008,377362,3994,3,1.0,11,11,-0.42509398907484824,11,1.0,-0.42509398907484824
4,24,159.001112,25165824.0,28,661736,4147200,374168,2593,3,1.0,11,7,0.5902966381116063,11,1.0,0.5902966381116063
4,24,160.001147,0.0,15,628432,4333056,371876,2615,3,1.0,11,11,-0.2750611604750857,11,1.0,-0.2750611604750857
4,24,161.001262,26211384.721868444,17,376480,4244992,380389,7443,3,1.0,11,11,0.6974891299305548,11,1.0,0.6974891299305548
4,24,162.001122,0.0,11,592232,4700672,373925,3753,3,1.0,11,11,-0.21243023396655228,11,1.0,-0.21243023396655228
4,24,163.001292,27258342.287696093,4,653048,4781568,367615,1717,3,1.0,11,11,0.9182657074318707,11,1.0,0.9182657074318707
4,24,164.00111,0.0,1,608160,4783104,373199,8240,3,1.0,11,9,-0.02060687736331356,11,1.0,-0.02060687736331356
4,24,165.001111,25165800.00002289,0,776128,4780544,366445,1259,1,1.25,5,5,0.9342409692319591,1,1.05,0.9534048865495377
4,24,166.001154,0.0,5,783368,4227072,367853,4003,2,0.9,6,11,-0.10165629579399064,6,0.9,-0.10165629579399064
4,24,167.00109,27264721.36173001,4,377928,4395520,372333,6480,3,1.0,11,11,0.9182657074318707,11,1.0,0.9182657074318707
4,24,168.001135,25164693.050827008,0,677664,4781568,365658,5432,3,1.0,11,11,0.9231815468842369,11,1.0,0.9231815468842369
4,24,169.001115,0.0,7,674768,4722176,375221,4774,3,1.0,11,1,-0.1449349131378178,11,1.0,-0.14045041055510232
4,24,170.001132,25165395.00731301,0,794952,4781568,368787,2979,3,1.0,11,11,0.9232072985702712,11,1.0,0.9232072985702712
4,24,171.001343,0.0,1,809432,4783104,374570,6426,3,1.0,11,11,-0.02060687736331356,11,1.0,-0.02060687736331356
4,24,172.001119,26220273.190560944,8,884728,4438528,367976,3911,3,1.0,11,11,0.8026920541791986,11,1.0,0.8026920541791986
4,24,173.001381,0.0,6,447432,4533760,375922,3189,3,1.0,11,4,-0.13981577561739134,11,1.0,-0.12124720941239771
4,24,174.001112,27270311.59824484,7,626984,4488704,378314,4598,1,1.25,5,5,0.8345495894448977,1,1.05,0.8545495894448977
4,24,175.001129,28311069.383227132,3,842736,4783104,374896,2806,3,1.0,11,11,0.9384579666282193,11,1.0,0.9384579666282193
4,24,176.001121,0.0,7,1048352,4194304,369937,2828,2,0.9,6,6,-0.14045041055510232,6,0.9,-0.14045041055510232
4,24,177.001121,25165824.0,4,1064280,3971072,368069,5252,3,1.0,11,11,0.8393367160403711,11,1.0,0.8393367160403711
4,24,178.001132,0.0,336,821016,4212224,374810,15853,3,1.0,11,11,-0.4999997327644619,11,1.0,-0.4999997327644619
4,24,179.00111,26214976.57518126,27,786264,3978240,370681,6811,3,1.0,11,11,0.683417691314387,11,1.0,0.683417691314387
4,24,180.001131,25165296.01107765,19,763096,3955200,361903,6145,3,1.0,11,11,0.7153562726905877,11,1.0,0.7153562726905877
4,24,181.0011,0.0,15,962920,4071936,370637,3686,3,1.0,11,7,-0.16606675526600953,11,1.0,-0.16606675526600953
4,24,182.001142,0.0,39,821016,3755008,462569,6962,3,1.0,11,5,-0.3306611819926546,11,1.0,-0.3056611819926546
4,24,183.001116,31458097.521245435,151,803640,4145664,366704,4058,1,1.2,4,4,0.6132101946155417,1,1.05,0.6282101946155417
4,24,184.00113,25165473.0048955,15,962920,4627456,374228,3054,3,1.0,11,11,0.837600607986728,11,1.0,0.837600607986728
4,24,185.001113,0.0,25,942648,3978240,370095,6176,2,0.9,6,5,-0.09049796559345728,6,0.9,-0.07690418262055129
4,24,186.001307,26209316.61094117,26,821016,3906560,372800,6902,3,1.0,11,6,0.8407165792280893,11,1.0,0.8407165792280893
4,24,187.001142,26218725.71368071,24,805088,4046336,371554,3286,3,1.0,11,10,0.847101857519645,11,1.0,0.847101857519645
4,24,188.001369,0.0,26,366344,3942400,389224,14963,3,1.0,11,10,-0.07992867904453466,11,1.0,-0.07992867904453466
4,24,189.001114,28318772.966264587,16,576304,4141568,373237,1429,3,1.0,11,11,0.9450374995850055,11,1.0,0.9450374995850055
4,24,190.001106,0.0,24,574856,4080640,371379,7264,3,1.0,11,11,-0.0738739109280569,11,1.0,-0.0738739109280569
4,24,191.001114,28311325.87680605,23,718208,4370944,367724,4144,3,1.0,11,11,0.9233881155432532,11,1.0,0.9233881155432532
4,24,192.001124,0.0,18,821016,3962368,361825,6654,3,1.0,11,9,-0.055583274552840435,11,1.0,-0.055583274552840435
4,24,193.001148,29359424.51685621,67,747168,4291072,450318,18930,1,1.2,4,1,0.7948706527673383,1,1.05,0.7948706527673383
4,24,194.001133,0.0,136,962920,4663296,376890,4859,2,0.9,6,2,-0.3478609424865659,6,0.9,-0.3438057257883278
4,24,195.001132,26214426.562526915,52,739928,3920896,368639,4422,3,1.0,11,5,0.7115829800986484,11,1.0,0.7338254691543066
4,24,196.001129,0.0,18,729792,4020224,384598,9392,3,1.0,11,11,-0.055583274552840435,11,1.0,-0.055583274552840435
4,24,197.001123,26214557.81345005,26,739928,4386304,371415,5597,3,1.0,11,3,0.796429777495741,11,1.0,0.8097753377476233
4,24,198.001112,0.0,10,731240,4435456,365695,4871,3,1.0,11,1,-0.03721127114704356,11,1.0,-0.036234011021902476
4,24,199.001137,25165194.015770994,14,724000,4537856,382908,5049,3,1.0,11,10,0.803446883988637,11,1.0,0.803446883988637
4,24,200.001121,0.0,32,687800,4163072,409458,5199,3,1.0,11,4,-0.13410717755985938,11,1.0,-0.11410717755985937
4,24,201.001115,26214557.81345005,43,670424,4237824,405264,3826,1,1.25,5,10,0.7385037222879376,1,1.05,0.7338139807983852
4,24,202.001114,0.0,30,586440,4298752,387708,6647,2,0.9,6,6,-0.1072033482295579,6,0.9,-0.1072033482295579
4,24,203.001142,27262212.271395233,25,582096,4206592,382553,6500,3,1.0,11,11,0.7927836326114016,11,1.0,0.7927836326114016
4,24,204.001119,0.0,20,582096,4683264,368340,2421,3,1.0,11,4,-0.14131536668472738,11,1.0,-0.13641367909084576
4,24,205.001113,0.0,22,573408,4323840,386267,7611,3,1.0,11,4,-0.1608957420757193,11,1.0,-0.14926619646977768
4,24,206.001112,31457311.8750323,28,548792,4783104,373202,2175,3,1.0,11,11,0.8135090380532937,11,1.0,0.8135090380532937
4,24,207.001128,0.0,54,682008,4262400,373704,2336,3,1.0,11,11,-0.31929029032126327,11,1.0,-0.31929029032126327
4,24,208.001332,27257416.383978724,20,408336,4783104,375671,3782,3,1.0,11,11,0.7886854718714592,11,1.0,0.7886854718714592
4,24,209.001147,0.0,1,406888,4781568,361758,4221,3,1.0,11,2,-0.00821320187550119,11,1.0,-0.006997443743629243
4,24,210.001218,0.0,12,395304,4778496,369451,3022,3,1.0,11,11,-0.0831940542999692,11,1.0,-0.0831940542999692
4,24,211.001386,27258397.519028626,12,222992,4212224,365377,3348,1,1.25,5,5,0.81881008450247,1,1.05,0.8373127335035456
4,24,212.001154,0.0,0,341728,4783104,358959,4581,3,1.0,11,4,-0.0013810742167892462,11,1.0,0.0
4,24,213.001308,0.0,3,341728,4781568,361032,4645,3,1.0,11,5,-0.02822427578441636,11,1.0,-0.025358933427553982
4,24,214.001167,0.0,12,399648,4732416,368046,7181,3,1.0,11,11,-0.1111092757971605,11,1.0,-0.1111092757971605
4,24,215.001358,25161018.917642348,2,399648,4781568,369656,4675,3,1.0,11,6,0.8934481438021306,11,1.0,0.8934481438021306
4,24,216.001193,0.0,12,359104,4781568,361838,2863,3,1.0,11,11,-0.13151473226975785,11,1.0,-0.13151473226975785
4,24,217.00132,0.0,5,175208,4783104,365612,6401,3,1.0,11,3,-0.05897015787157638,11,1.0,-0.055882282059986715
4,24,218.001208,0.0,4,306976,4783104,365224,4335,3,1.0,11,11,-0.04477312757157144,11,1.0,-0.04477312757157144
4,24,219.001142,26216129.801636364,3,305528,4783104,363750,5423,3,1.0,11,8,0.9206673531439503,11,1.0,0.9206673531439503
4,24,220.001162,0.0,3,359104,4781568,361111,2921,3,1.0,11,11,-0.03361923148829394,11,1.0,-0.03361923148829394
4,24,221.001201,0.0,12,350416,4715008,363216,4127,3,1.0,11,11,-0.17816281427944164,11,1.0,-0.17816281427944164
4,24,222.001289,0.0,5,299736,4726784,363404,3854,3,1.0,11,10,-0.08176740703153035,11,1.0,-0.08176740703153035
4,24,223.001393,26211675.283235673,1,350416,4779008,355279,2648,3,1.0,11,5,0.9138983990897765,11,1.0,0.937754657053027
4,24,224.001345,0.0,1,350416,4781568,358298,3386,3,1.0,11,11,-0.01649566147698785,11,1.0,-0.01649566147698785
4,24,225.001293,0.0,2,370688,4783104,368306,8415,2,0.9,6,1,-0.036471825914300975,6,0.9,-0.03295545333590667
4,24,226.001181,0.0,4,499560,4634624,363156,4156,3,1.0,11,11,-0.0872050041036197,11,1.0,-0.0872050041036197
4,24,227.001169,25166125.503612176,3,871696,4783104,366514,2155,3,1.0,11,11,0.8131677939558546,11,1.0,0.8131677939558546
4,24,228.001164,0.0,11,1004912,3883520,362096,1962,3,1.0,11,11,-0.34452740284368144,11,1.0,-0.34452740284368144
4,24,229.001442,64993644.02282652,41,444536,3553280,450973,2020,3,1.0,11,11,0.5034198240743888,11,1.0,0.5034198240743888
4,24,230.001134,0.0,17,624088,3967488,365040,2281,3,1.0,11,11,-0.35456127358763484,11,1.0,-0.35456127358763484
4,24,231.001219,0.0,30,790608,4197376,401068,3982,3,1.0,11,11,-0.37008870159039975,11,1.0,-0.37008870159039975
4,24,232.001144,35654257.45046238,25,1044008,4236288,366161,1655,1,1.2,4,2,0.6209955692612302,1,1.05,0.6257979775521323
4,24,233.001227,0.0,21,857216,3866112,363678,3940,2,0.9,6,7,-0.29104241263950104,6,0.9,-0.29104241263950104
4,24,234.001134,44044287.3808018,23,871696,4102656,371484,3821,3,1.0,11,10,0.6655432277540559,11,1.0,0.6655432277540559
4,24,235.001281,0.0,15,415576,3849728,376707,3203,3,1.0,11,3,-0.22794726562680304,11,1.0,-0.22129043653657177
4,24,236.001182,36703793.797257975,11,618296,4318720,367432,4999,3,1.0,11,11,0.6463899757300782,11,1.0,0.6463899757300782
4,24,237.001201,0.0,13,684904,4151296,376847,8344,3,1.0,11,11,-0.1951035778718434,11,1.0,-0.1951035778718434
4,24,238.001155,0.0,20,752960,4088320,392079,13329,3,1.0,11,11,-0.2803708551192191,11,1.0,-0.2803708551192191
4,24,239.001146,36700490.31547294,24,867352,4244992,362018,4708,3,1.0,11,10,0.4931631389902324,11,1.0,0.4931631389902324
4,24,240.00112,0.0,18,860112,4583936,369422,7359,3,1.0,11,11,-0.25787162653510953,11,1.0,-0.25787162653510953
4,24,241.001133,36699683.13119634,25,878936,3963904,366801,6190,1,1.15,3,3,0.47179938332901283,1,1.05,0.47993827323425536
4,24,242.001144,0.0,27,857216,3913216,374631,3423,2,0.9,6,5,-0.35705950248791807,6,0.9,-0.34703967200489305
4,24,243.001133,36700564.69196248,31,852872,3978240,362817,5562,3,1.0,11,7,0.4431488723090438,11,1.0,0.4431488723090438
4,24,244.001131,0.0,16,1030976,4059136,364428,7210,3,1.0,11,11,-0.22802304898821119,11,1.0,-0.22802304898821119
4,24,245.001157,37747755.0254932,24,1012152,3700224,365476,1325,3,1.0,11,11,0.5230247045379439,11,1.0,0.5230247045379439
4,24,246.001151,0.0,30,991880,3939328,367328,2579,3,1.0,11,11,-0.36367488771488615,11,1.0,-0.36367488771488615
4,24,247.001401,38787615.79887459,16,852872,3973632,368281,1975,3,1.0,11,5,0.6106652040049011,11,1.0,0.6321700310047245
4,24,248.001401,0.0,22,486528,4483072,362694,4019,3,1.0,11,2,-0.2962934134314945,11,1.0,-0.2947577159732136
4,24,249.00116,37757834.94267757,10,606712,4387840,365969,1741,1,1.15,3,3,0.7967106404610237,1,1.05,0.8063796290499174
4,24,250.001146,0.0,9,854320,4559360,368739,6834,2,0.9,6,11,-0.1410007079596792,6,0.9,-0.1410007079596792
4,24,251.001208,36697885.14101585,24,796400,3851776,360848,3984,3,1.0,11,11,0.6154359045215112,11,1.0,0.6154359045215112
4,24,252.001158,0.0,14,1012152,3955200,368809,2110,3,1.0,11,11,-0.21131337676995798,11,1.0,-0.21131337676995798
4,24,253.001187,0.0,45,700832,4329984,370641,4389,3,1.0,11,1,-0.4434825806244531,11,1.0,-0.440042751876961
4,24,254.001129,37750925.376973614,17,700832,4426752,401750,16395,3,1.0,11,5,0.7346526459887277,11,1.0,0.7596526459887277
4,24,255.001142,0.0,39,697936,4214784,368430,4416,3,1.0,11,11,-0.37385516004779873,11,1.0,-0.37385516004779873
4,24,256.001111,0.0,31,684904,4144128,424437,4285,3,1.0,11,4,-0.3432409668812207,11,1.0,-0.32324096688122067
4,24,257.001248,38791998.602783844,27,657392,4094976,379005,12245,1,1.15,3,7,0.7075182199502683,1,1.05,0.7025182199502683
4,24,258.001157,0.0,26,608160,4138496,369830,6946,2,0.9,6,10,-0.28420178429373255,6,0.9,-0.28420178429373255
4,24,259.001142,38797894.758753255,14,518384,4761088,393542,14898,3,1.0,11,9,0.8329685662725528,11,1.0,0.8329685662725528
4,24,260.001262,0.0,8,511144,4680704,372147,4160,3,1.0,11,11,-0.09797203373530226,11,1.0,-0.09797203373530226
4,24,261.001117,0.0,4,521280,4781568,364181,5231,3,1.0,11,11,-0.0494654590106552,11,1.0,-0.0494654590106552
4,24,262.001113,0.0,6,518384,4732416,410857,11431,3,1.0,11,11,-0.07389648958599561,11,1.0,-0.07389648958599561
4,24,263.001128,37748169.00851642,15,508248,4439552,370021,6230,3,1.0,11,11,0.7951232823600202,11,1.0,0.7951232823600202
4,24,264.001129,0.0,11,496664,4220416,365509,7165,3,1.0,11,11,-0.13318516314852483,11,1.0,-0.13318516314852483
4,24,265.001121,0.0,16,608160,4399616,365643,4225,3,1.0,11,11,-0.18869913812281822,11,1.0,-0.18869913812281822
4,24,266.001113,0.0,5,515488,4424192,370683,7444,3,1.0,11,11,-0.0617183820968787,11,1.0,-0.0617183820968787
4,24,267.001128,35651048.5080433,23,515488,4783104,396571,10164,1,1.2,4,4,0.6426997352314607,1,1.05,0.6564850951729476
4,24,268.001424,0.0,15,291048,4783104,371954,5779,2,0.9,6,6,-0.1779609488037641,6,0.9,-0.1779609488037641
4,24,269.001437,0.0,19,389512,4403712,369304,2614,3,1.0,11,10,-0.21969072817852897,11,1.0,-0.21969072817852897
4,24,270.001418,0.0,19,418472,4318720,365551,5173,3,1.0,11,11,-0.21969072817852897,11,1.0,-0.21969072817852897
4,24,271.001294,36704710.5641683,7,480736,4354560,378276,4962,3,1.0,11,6,0.8602000099751043,11,1.0,0.8602000099751043
4,24,272.001135,0.0,10,518384,4783104,379511,5414,3,1.0,11,5,-0.1329518215490274,11,1.0,-0.12158422969398765
4,24,273.001113,0.0,32,499560,4579840,364516,2891,3,1.0,11,11,-0.3720313965016519,11,1.0,-0.3720313965016519
4,24,274.001121,0.0,12,514040,4595712,364438,2818,3,1.0,11,4,-0.17596507588409246,11,1.0,-0.17252777731029553
4,24,275.00114,36699464.388184816,22,501008,4290048,371847,7070,1,1.15,3,3,0.6340186198090255,1,1.05,0.6434791237291607
4,24,276.001299,0.0,13,495216,4781568,359264,3460,2,0.9,6,6,-0.21511422654404466,6,0.9,-0.21511422654404466
4,24,277.00113,0.0,6,602368,4553728,362644,2425,3,1.0,11,11,-0.1081542873100977,11,1.0,-0.1081542873100977
4,24,278.001292,37742621.4905837,8,611056,4509184,365626,4692,3,1.0,11,3,0.8254871994598301,11,1.0,0.8404641705711812
4,24,279.001111,0.0,15,516936,4783104,365278,2781,3,1.0,11,11,-0.27329199729347875,11,1.0,-0.27329199729347875
4,24,280.001136,0.0,0,516936,4781568,359755,1915,3,1.0,11,11,0.0,11,1.0,0.0
4,24,281.001116,36700895.01472026,2,606712,4509184,364926,4244,3,1.0,11,8,0.9315832391845811,11,1.0,0.9315832391845811
4,24,282.001104,0.0,8,606712,4783104,369145,3440,3,1.0,11,5,-0.171819585533375,11,1.0,-0.1580005701855576
4,24,283.001127,0.0,14,516936,4536320,376845,8443,3,1.0,11,8,-0.25863203708061616,11,1.0,-0.25863203708061616
4,24,284.001331,0.0,16,503904,4410880,372709,9530,3,1.0,11,11,-0.28731118737488354,11,1.0,-0.28731118737488354
4,24,285.001135,36707353.90986297,16,489424,4433408,411182,9000,1,1.15,3,3,0.6962806346585669,1,1.05,0.7062806346585669
4,24,286.001136,0.0,14,460464,4402176,396015,11109,2,0.9,6,1,-0.2634789585549198,6,0.9,-0.25863203708061616
4,24,287.001129,0.0,21,463360,4402176,371692,13568,3,1.0,11,3,-0.3625210445727898,11,1.0,-0.3565878271588527
4,24,288.001136,0.0,17,460464,4377600,372441,4796,3,1.0,11,2,-0.3136427594427438,11,1.0,-0.3095067746640932
4,24,289.0014,36690471.933120266,16,477840,4540928,369140,6216,3,1.0,11,11,0.7020963636588721,11,1.0,0.7020963636588721
4,24,290.001128,0.0,15,373584,4630016,370182,7444,3,1.0,11,11,-0.2818697396895129,11,1.0,-0.2818697396895129
4,24,291.001129,0.0,18,441640,4341760,375513,6300,3,1.0,11,11,-0.3222863132663419,11,1.0,-0.3222863132663419
4,24,292.001372,0.0,17,350416,4305920,406882,13624,3,1.0,11,11,-0.3095067746640932,11,1.0,-0.3095067746640932
4,24,293.001369,0.0,17,350416,4527616,376726,9465,3,1.0,11,5,-0.33409530866572845,11,1.0,-0.3237480355174016
4,24,294.001126,38806742.3541528,11,335936,4510720,371421,4058,1,1.15,3,2,0.7593874869396718,1,1.05,0.7643874869396718
4,24,295.001106,0.0,15,341728,4565504,382508,10037,3,1.0,11,11,-0.32729546131208376,11,1.0,-0.32729546131208376
4,24,296.001319,0.0,6,347520,4677632,366721,5205,3,1.0,11,2,-0.1539334665465385,11,1.0,-0.15172535353561564
4,24,297.00113,0.0,8,350416,4580864,372499,13120,3,1.0,11,2,-0.20084171603863862,11,1.0,-0.19751854648365771
4,24,298.001366,0.0,8,338832,4781568,364031,4253,2,0.9,6,2,-0.1992075348660731,6,0.9,-0.19751854648365771
4,24,299.001308,36702288.56094657,3,348968,4782080,410934,5163,3,1.0,11,11,0.9193164914222833,11,1.0,0.9193164914222833
4,24,300.001969,0.0,11,411232,4781568,372012,14013,3,1.0,11,11,-0.2592962448924049,11,1.0,-0.2592962448924049
4,25,1.001277,16755819.322912807,10,75296,1792640,55041,3544,3,1.0,11,11,0.6396521834167601,11,1.0,0.6396521834167601
4,25,2.001121,7341177.116121345,13,66608,1788416,37839,2823,3,1.0,11,11,0.08349572746321393,11,1.0,0.08349572746321393
4,25,3.001343,11531776.318166682,6,65160,1772416,49267,2352,3,1.0,11,7,0.5043983336058776,11,1.0,0.5043983336058776
4,25,4.00113,6292796.53557027,4,55024,1789824,47781,6652,3,1.0,11,11,0.2505257402188335,11,1.0,0.2505257402188335
4,25,5.00108,11534912.841346852,2,53576,1791232,39310,4413,3,1.0,11,11,0.660085993552684,11,1.0,0.660085993552684
4,25,6.000572,7343762.707738283,6,50680,1791232,40589,3418,3,1.0,11,7,0.2631948915743295,11,1.0,0.2631948915743295
4,25,7.001083,7336282.791034083,0,114392,1791232,38513,2257,3,1.0,11,11,0.48298231726415525,11,1.0,0.48298231726415525
4,25,8.001097,13631297.877651729,16,72400,1792640,58753,8291,1,1.2,4,8,0.4888751592998039,1,1.05,0.4838751592998039
4,25,9.001122,9436947.755914124,18,81088,1792640,56012,13603,3,1.0,11,11,0.2301291845320254,11,1.0,0.2301291845320254
4,25,10.001372,9434825.464591116,14,53576,1742208,47796,2345,3,1.0,11,10,0.29018081285534003,11,1.0,0.29018081285534003
4,25,11.001096,5244327.587076172,7,47784,1791232,46646,3028,2,0.9,6,2,0.1499668490591162,6,0.9,0.1599668490591162
4,25,12.001119,9436966.879995365,2,47784,1789824,40385,4361,3,1.0,11,11,0.571934608959803,11,1.0,0.571934608959803
4,25,13.001126,4194274.5002074824,8,47784,1792640,51617,6045,3,1.0,11,1,0.0661337794773256,11,1.0,0.0711337794773256
4,25,14.000341,5246998.85827562,6,40544,1789824,43920,2762,3,1.0,11,3,0.1780509832030752,11,1.0,0.19305098320307518
4,25,15.00074,8385262.334898602,7,79640,1766656,71561,5065,3,1.0,11,4,0.366567436955029,11,1.0,0.38656743695502904
4,25,16.000633,5243440.997521314,22,44888,1791232,41859,5291,3,1.0,11,11,-0.03643566143164384,11,1.0,-0.03643566143164384
4,25,17.000291,9440412.72926238,6,41992,1791232,48821,6690,3,1.0,11,11,0.5151552391811131,11,1.0,0.5151552391811131
4,25,18.001408,4189624.22726423,3,41992,1788416,52698,4777,3,1.0,11,11,0.2211984599453492,11,1.0,0.2211984599453492
4,25,19.000348,5248443.397251172,4,36200,1792640,43804,5110,3,1.0,11,11,0.2747448437060298,11,1.0,0.2747448437060298
4,25,20.000213,4194870.3264566315,4,41992,1792640,50769,9799,3,1.0,11,11,0.20156583443615775,11,1.0,0.20156583443615775
4,25,21.001117,5238144.905355297,3,30408,1791232,40365,3078,3,1.0,11,11,0.37252744147590766,11,1.0,0.37252744147590766
4,25,22.000811,4195587.892884377,2,28960,1788416,64894,14436,3,1.0,11,5,0.2835582242243331,11,1.0,0.3085582242243331
4,25,23.001112,5241302.34987814,4,27512,1791232,46378,4480,3,1.0,11,11,0.34760873304718143,11,1.0,0.34760873304718143
4,25,24.001122,4194262.000420566,2,31856,1791232,52800,9791,3,1.0,11,11,0.30844431331528477,11,1.0,0.30844431331528477
4,25,25.000312,5247130.317872756,0,52128,1792640,54140,9220,3,1.0,11,2,0.5337464980532507,11,1.0,0.5437464980532507
4,25,26.001077,4191097.952517354,1,26064,1792640,49512,4389,3,1.0,11,7,0.40829445985766866,11,1.0,0.40829445985766866
4,25,27.001112,5242696.256439758,0,63712,1792640,42573,8728,3,1.0,11,7,0.5432870077737482,11,1.0,0.5432870077737482
4,25,28.001119,4194274.5002074824,16,59368,1792640,63856,15815,3,1.0,11,8,0.10331253456435407,11,1.0,0.10331253456435407
4,25,29.001369,9434825.464591116,6,37648,1788416,45632,8925,1,1.25,5,10,0.8329782968198305,1,1.05,0.8279782968198305
4,25,30.000418,5247870.683600714,4,75296,1791232,39476,4038,3,1.0,11,3,0.42917752776675744,11,1.0,0.4424970822506247
4,25,31.001118,9430582.620945193,21,62264,1745152,44229,2638,3,1.0,11,11,0.6288757089014548,11,1.0,0.6288757089014548
4,25,32.001151,4194165.504573254,15,46336,1791232,41769,6167,2,0.9,6,6,0.1486795728439516,6,0.9,0.1486795728439516
4,25,33.001141,9437278.50094629,6,41992,1791232,37872,2939,3,1.0,11,11,0.8671903820679872,11,1.0,0.8671903820679872
4,25,34.001298,5242057.004209215,5,46336,1789824,48182,4130,3,1.0,11,10,0.44397899293439935,11,1.0,0.44397899293439935
4,25,35.001417,9436061.383558655,4,17376,1791232,40287,6753,3,1.0,11,11,0.9101335090901757,11,1.0,0.9101335090901757
4,25,36.000633,4197594.829944507,21,86880,1792640,40577,5287,3,1.0,11,5,0.04886433174043766,11,1.0,0.07386433174043766
4,25,37.000305,9440280.453150135,2,34752,1792640,41145,2687,3,1.0,11,11,0.9546702611114799,11,1.0,0.9546702611114799
